Time,Latitude (y),Longitude (x),NO2
2021-04-05 00:00:00,-7.023175017792986,112.7650311364311,--
2021-04-06 00:00:00,-7.023175017792986,112.7650311364311,--
2021-04-07 00:00:00,-7.023175017792986,112.7650311364311,--
2021-04-08 00:00:00,-7.023175017792986,112.7650311364311,--
2021-04-09 00:00:00,-7.023175017792986,112.7650311364311,--
2021-04-10 00:00:00,-7.023175017792986,112.7650311364311,--
2021-04-11 00:00:00,-7.023175017792986,112.7650311364311,4.5699737e-05
2021-04-12 00:00:00,-7.023175017792986,112.7650311364311,3.100051e-05
2021-04-14 00:00:00,-7.023175017792986,112.7650311364311,--
2021-04-15 00:00:00,-7.023175017792986,112.7650311364311,4.4919438e-05
2021-04-16 00:00:00,-7.023175017792986,112.7650311364311,2.456447e-05
2021-04-17 00:00:00,-7.023175017792986,112.7650311364311,--
2021-04-18 00:00:00,-7.023175017792986,112.7650311364311,--
2021-04-19 00:00:00,-7.023175017792986,112.7650311364311,1.621063e-05
2021-04-20 00:00:00,-7.023175017792986,112.7650311364311,3.1455987e-05
2021-04-21 00:00:00,-7.023175017792986,112.7650311364311,2.5634528e-05
2021-04-22 00:00:00,-7.023175017792986,112.7650311364311,3.485479e-05
2021-04-23 00:00:00,-7.023175017792986,112.7650311364311,2.0882588e-05
2021-04-24 00:00:00,-7.023175017792986,112.7650311364311,--
2021-04-25 00:00:00,-7.023175017792986,112.7650311364311,--
2021-04-26 00:00:00,-7.023175017792986,112.7650311364311,--
2021-04-27 00:00:00,-7.023175017792986,112.7650311364311,--
2021-04-28 00:00:00,-7.023175017792986,112.7650311364311,--
2021-04-29 00:00:00,-7.023175017792986,112.7650311364311,--
2021-04-30 00:00:00,-7.023175017792986,112.7650311364311,--
2021-05-01 00:00:00,-7.023175017792986,112.7650311364311,--
2021-05-02 00:00:00,-7.023175017792986,112.7650311364311,--
2021-05-03 00:00:00,-7.023175017792986,112.7650311364311,--
2021-05-04 00:00:00,-7.023175017792986,112.7650311364311,--
2021-05-05 00:00:00,-7.023175017792986,112.7650311364311,--
2021-05-06 00:00:00,-7.023175017792986,112.7650311364311,--
2021-05-07 00:00:00,-7.023175017792986,112.7650311364311,--
2021-05-08 00:00:00,-7.023175017792986,112.7650311364311,2.0732672e-05
2021-05-09 00:00:00,-7.023175017792986,112.7650311364311,2.5698491e-05
2021-05-10 00:00:00,-7.023175017792986,112.7650311364311,2.3282773e-05
2021-05-11 00:00:00,-7.023175017792986,112.7650311364311,2.051029e-05
2021-05-12 00:00:00,-7.023175017792986,112.7650311364311,--
2021-05-13 00:00:00,-7.023175017792986,112.7650311364311,--
2021-05-14 00:00:00,-7.023175017792986,112.7650311364311,2.0749987e-05
2021-05-15 00:00:00,-7.023175017792986,112.7650311364311,--
2021-05-17 00:00:00,-7.023175017792986,112.7650311364311,--
2021-05-18 00:00:00,-7.023175017792986,112.7650311364311,2.6565138e-05
2021-05-19 00:00:00,-7.023175017792986,112.7650311364311,--
2021-05-20 00:00:00,-7.023175017792986,112.7650311364311,--
2021-05-21 00:00:00,-7.023175017792986,112.7650311364311,--
2021-05-22 00:00:00,-7.023175017792986,112.7650311364311,--
2021-05-23 00:00:00,-7.023175017792986,112.7650311364311,1.7630919e-05
2021-05-24 00:00:00,-7.023175017792986,112.7650311364311,--
2021-05-25 00:00:00,-7.023175017792986,112.7650311364311,--
2021-05-26 00:00:00,-7.023175017792986,112.7650311364311,--
2021-05-27 00:00:00,-7.023175017792986,112.7650311364311,--
2021-05-28 00:00:00,-7.023175017792986,112.7650311364311,--
2021-05-29 00:00:00,-7.023175017792986,112.7650311364311,--
2021-05-30 00:00:00,-7.023175017792986,112.7650311364311,2.6035312e-05
2021-05-31 00:00:00,-7.023175017792986,112.7650311364311,--
2021-06-01 00:00:00,-7.023175017792986,112.7650311364311,--
2021-06-02 00:00:00,-7.023175017792986,112.7650311364311,--
2021-06-03 00:00:00,-7.023175017792986,112.7650311364311,--
2021-06-04 00:00:00,-7.023175017792986,112.7650311364311,--
2021-06-05 00:00:00,-7.023175017792986,112.7650311364311,--
2021-06-06 00:00:00,-7.023175017792986,112.7650311364311,--
2021-06-07 00:00:00,-7.023175017792986,112.7650311364311,--
2021-06-08 00:00:00,-7.023175017792986,112.7650311364311,3.2574473e-05
2021-06-09 00:00:00,-7.023175017792986,112.7650311364311,--
2021-06-10 00:00:00,-7.023175017792986,112.7650311364311,--
2021-06-11 00:00:00,-7.023175017792986,112.7650311364311,--
2021-06-12 00:00:00,-7.023175017792986,112.7650311364311,1.0296702e-05
2021-06-13 00:00:00,-7.023175017792986,112.7650311364311,--
2021-06-14 00:00:00,-7.023175017792986,112.7650311364311,--
2021-06-15 00:00:00,-7.023175017792986,112.7650311364311,--
2021-06-16 00:00:00,-7.023175017792986,112.7650311364311,--
2021-06-17 00:00:00,-7.023175017792986,112.7650311364311,--
2021-06-18 00:00:00,-7.023175017792986,112.7650311364311,--
2021-06-19 00:00:00,-7.023175017792986,112.7650311364311,--
2021-06-20 00:00:00,-7.023175017792986,112.7650311364311,--
2021-06-21 00:00:00,-7.023175017792986,112.7650311364311,--
2021-06-22 00:00:00,-7.023175017792986,112.7650311364311,--
2021-06-23 00:00:00,-7.023175017792986,112.7650311364311,--
2021-06-24 00:00:00,-7.023175017792986,112.7650311364311,--
2021-06-25 00:00:00,-7.023175017792986,112.7650311364311,--
2021-06-26 00:00:00,-7.023175017792986,112.7650311364311,--
2021-06-27 00:00:00,-7.023175017792986,112.7650311364311,--
2021-06-28 00:00:00,-7.023175017792986,112.7650311364311,4.1486833e-06
2021-06-29 00:00:00,-7.023175017792986,112.7650311364311,2.221336e-05
2021-06-30 00:00:00,-7.023175017792986,112.7650311364311,--
2021-07-01 00:00:00,-7.023175017792986,112.7650311364311,1.3724146e-05
2021-07-02 00:00:00,-7.023175017792986,112.7650311364311,--
2021-07-03 00:00:00,-7.023175017792986,112.7650311364311,--
2021-07-04 00:00:00,-7.023175017792986,112.7650311364311,3.7020007e-05
2021-07-05 00:00:00,-7.023175017792986,112.7650311364311,2.0557345e-05
2021-07-06 00:00:00,-7.023175017792986,112.7650311364311,2.5537305e-05
2021-07-07 00:00:00,-7.023175017792986,112.7650311364311,2.636252e-05
2021-07-08 00:00:00,-7.023175017792986,112.7650311364311,--
2021-07-09 00:00:00,-7.023175017792986,112.7650311364311,--
2021-07-10 00:00:00,-7.023175017792986,112.7650311364311,--
2021-07-11 00:00:00,-7.023175017792986,112.7650311364311,-2.89132e-07
2021-07-12 00:00:00,-7.023175017792986,112.7650311364311,-5.247432e-06
2021-07-13 00:00:00,-7.023175017792986,112.7650311364311,1.4391441e-05
2021-07-14 00:00:00,-7.023175017792986,112.7650311364311,2.195769e-05
2021-07-15 00:00:00,-7.023175017792986,112.7650311364311,2.1155134e-07
2021-07-16 00:00:00,-7.023175017792986,112.7650311364311,4.0631544e-06
2021-07-17 00:00:00,-7.023175017792986,112.7650311364311,--
2021-07-18 00:00:00,-7.023175017792986,112.7650311364311,3.9719485e-05
2021-07-19 00:00:00,-7.023175017792986,112.7650311364311,--
2021-07-20 00:00:00,-7.023175017792986,112.7650311364311,--
2021-07-21 00:00:00,-7.023175017792986,112.7650311364311,2.9395815e-05
2021-07-22 00:00:00,-7.023175017792986,112.7650311364311,--
2021-07-23 00:00:00,-7.023175017792986,112.7650311364311,--
2021-07-24 00:00:00,-7.023175017792986,112.7650311364311,2.6955759e-05
2021-07-25 00:00:00,-7.023175017792986,112.7650311364311,2.5117284e-05
2021-07-26 00:00:00,-7.023175017792986,112.7650311364311,3.52165e-05
2021-07-27 00:00:00,-7.023175017792986,112.7650311364311,1.7327517e-05
2021-07-28 00:00:00,-7.023175017792986,112.7650311364311,2.3940409e-05
2021-07-29 00:00:00,-7.023175017792986,112.7650311364311,--
2021-07-30 00:00:00,-7.023175017792986,112.7650311364311,4.4935674e-05
2021-07-31 00:00:00,-7.023175017792986,112.7650311364311,5.9674967e-05
2021-08-01 00:00:00,-7.023175017792986,112.7650311364311,2.609273e-05
2021-08-02 00:00:00,-7.023175017792986,112.7650311364311,--
2021-08-03 00:00:00,-7.023175017792986,112.7650311364311,--
2021-08-04 00:00:00,-7.023175017792986,112.7650311364311,--
2021-08-05 00:00:00,-7.023175017792986,112.7650311364311,--
2021-08-06 00:00:00,-7.023175017792986,112.7650311364311,1.8975667e-05
2021-08-07 00:00:00,-7.023175017792986,112.7650311364311,--
2021-08-08 00:00:00,-7.023175017792986,112.7650311364311,--
2021-08-09 00:00:00,-7.023175017792986,112.7650311364311,--
2021-08-10 00:00:00,-7.023175017792986,112.7650311364311,1.9821004e-05
2021-08-11 00:00:00,-7.023175017792986,112.7650311364311,2.0418118e-05
2021-08-12 00:00:00,-7.023175017792986,112.7650311364311,--
2021-08-13 00:00:00,-7.023175017792986,112.7650311364311,4.1368683e-05
2021-08-14 00:00:00,-7.023175017792986,112.7650311364311,--
2021-08-15 00:00:00,-7.023175017792986,112.7650311364311,--
2021-08-16 00:00:00,-7.023175017792986,112.7650311364311,--
2021-08-17 00:00:00,-7.023175017792986,112.7650311364311,6.2051517e-06
2021-08-18 00:00:00,-7.023175017792986,112.7650311364311,--
2021-08-19 00:00:00,-7.023175017792986,112.7650311364311,--
2021-08-20 00:00:00,-7.023175017792986,112.7650311364311,--
2021-08-21 00:00:00,-7.023175017792986,112.7650311364311,3.1726435e-05
2021-08-22 00:00:00,-7.023175017792986,112.7650311364311,3.114915e-05
2021-08-23 00:00:00,-7.023175017792986,112.7650311364311,1.5085725e-05
2021-08-24 00:00:00,-7.023175017792986,112.7650311364311,3.1821764e-05
2021-08-25 00:00:00,-7.023175017792986,112.7650311364311,1.8050468e-05
2021-08-26 00:00:00,-7.023175017792986,112.7650311364311,2.445508e-05
2021-08-27 00:00:00,-7.023175017792986,112.7650311364311,2.681109e-05
2021-08-28 00:00:00,-7.023175017792986,112.7650311364311,--
2021-08-29 00:00:00,-7.023175017792986,112.7650311364311,2.0980733e-05
2021-08-30 00:00:00,-7.023175017792986,112.7650311364311,--
2021-08-31 00:00:00,-7.023175017792986,112.7650311364311,--
2021-09-01 00:00:00,-7.023175017792986,112.7650311364311,3.1297917e-05
2021-09-02 00:00:00,-7.023175017792986,112.7650311364311,2.3434672e-05
2021-09-03 00:00:00,-7.023175017792986,112.7650311364311,1.9497278e-05
2021-09-04 00:00:00,-7.023175017792986,112.7650311364311,--
2021-09-05 00:00:00,-7.023175017792986,112.7650311364311,--
2021-09-06 00:00:00,-7.023175017792986,112.7650311364311,--
2021-09-07 00:00:00,-7.023175017792986,112.7650311364311,2.6086169e-05
2021-09-08 00:00:00,-7.023175017792986,112.7650311364311,--
2021-09-09 00:00:00,-7.023175017792986,112.7650311364311,3.074383e-05
2021-09-10 00:00:00,-7.023175017792986,112.7650311364311,--
2021-09-11 00:00:00,-7.023175017792986,112.7650311364311,--
2021-09-12 00:00:00,-7.023175017792986,112.7650311364311,--
2021-09-13 00:00:00,-7.023175017792986,112.7650311364311,2.4546336e-05
2021-09-14 00:00:00,-7.023175017792986,112.7650311364311,--
2021-09-15 00:00:00,-7.023175017792986,112.7650311364311,1.4177431e-05
2021-09-16 00:00:00,-7.023175017792986,112.7650311364311,1.4674573e-05
2021-09-17 00:00:00,-7.023175017792986,112.7650311364311,--
2021-09-18 00:00:00,-7.023175017792986,112.7650311364311,2.3437886e-05
2021-09-19 00:00:00,-7.023175017792986,112.7650311364311,1.3943791e-05
2021-09-20 00:00:00,-7.023175017792986,112.7650311364311,9.772587e-06
2021-09-21 00:00:00,-7.023175017792986,112.7650311364311,--
2021-09-22 00:00:00,-7.023175017792986,112.7650311364311,--
2021-09-23 00:00:00,-7.023175017792986,112.7650311364311,2.326959e-05
2021-09-24 00:00:00,-7.023175017792986,112.7650311364311,--
2021-09-25 00:00:00,-7.023175017792986,112.7650311364311,--
2021-09-26 00:00:00,-7.023175017792986,112.7650311364311,--
2021-09-27 00:00:00,-7.023175017792986,112.7650311364311,2.674374e-05
2021-09-28 00:00:00,-7.023175017792986,112.7650311364311,3.9945484e-05
2021-09-29 00:00:00,-7.023175017792986,112.7650311364311,4.5520257e-05
2021-09-30 00:00:00,-7.023175017792986,112.7650311364311,--
2021-10-01 00:00:00,-7.023175017792986,112.7650311364311,--
2021-10-02 00:00:00,-7.023175017792986,112.7650311364311,--
2021-10-03 00:00:00,-7.023175017792986,112.7650311364311,3.681573e-05
2021-10-04 00:00:00,-7.023175017792986,112.7650311364311,3.779219e-05
2021-10-05 00:00:00,-7.023175017792986,112.7650311364311,4.728277e-05
2021-10-06 00:00:00,-7.023175017792986,112.7650311364311,--
2021-10-07 00:00:00,-7.023175017792986,112.7650311364311,--
2021-10-08 00:00:00,-7.023175017792986,112.7650311364311,3.15534e-05
2021-10-09 00:00:00,-7.023175017792986,112.7650311364311,4.5780725e-05
2021-10-10 00:00:00,-7.023175017792986,112.7650311364311,3.0027728e-05
2021-10-11 00:00:00,-7.023175017792986,112.7650311364311,4.3349228e-05
2021-10-12 00:00:00,-7.023175017792986,112.7650311364311,1.864407e-05
2021-10-13 00:00:00,-7.023175017792986,112.7650311364311,4.5182907e-05
2021-10-14 00:00:00,-7.023175017792986,112.7650311364311,2.5183914e-05
2021-10-15 00:00:00,-7.023175017792986,112.7650311364311,--
2021-10-16 00:00:00,-7.023175017792986,112.7650311364311,--
2021-10-17 00:00:00,-7.023175017792986,112.7650311364311,--
2021-10-18 00:00:00,-7.023175017792986,112.7650311364311,--
2021-10-19 00:00:00,-7.023175017792986,112.7650311364311,--
2021-10-20 00:00:00,-7.023175017792986,112.7650311364311,2.5479136e-05
2021-10-21 00:00:00,-7.023175017792986,112.7650311364311,3.7337526e-05
2021-10-22 00:00:00,-7.023175017792986,112.7650311364311,--
2021-10-23 00:00:00,-7.023175017792986,112.7650311364311,--
2021-10-24 00:00:00,-7.023175017792986,112.7650311364311,3.106495e-05
2021-10-25 00:00:00,-7.023175017792986,112.7650311364311,4.171188e-05
2021-10-26 00:00:00,-7.023175017792986,112.7650311364311,--
2021-10-27 00:00:00,-7.023175017792986,112.7650311364311,--
2021-10-28 00:00:00,-7.023175017792986,112.7650311364311,--
2021-10-29 00:00:00,-7.023175017792986,112.7650311364311,6.3356594e-05
2021-10-30 00:00:00,-7.023175017792986,112.7650311364311,--
2021-10-31 00:00:00,-7.023175017792986,112.7650311364311,--
2021-11-01 00:00:00,-7.023175017792986,112.7650311364311,--
2021-11-02 00:00:00,-7.023175017792986,112.7650311364311,--
2021-11-03 00:00:00,-7.023175017792986,112.7650311364311,2.8588353e-05
2021-11-04 00:00:00,-7.023175017792986,112.7650311364311,--
2021-11-05 00:00:00,-7.023175017792986,112.7650311364311,--
2021-11-06 00:00:00,-7.023175017792986,112.7650311364311,2.2963333e-05
2021-11-07 00:00:00,-7.023175017792986,112.7650311364311,2.764304e-05
2021-11-09 00:00:00,-7.023175017792986,112.7650311364311,--
2021-11-10 00:00:00,-7.023175017792986,112.7650311364311,--
2021-11-11 00:00:00,-7.023175017792986,112.7650311364311,--
2021-11-12 00:00:00,-7.023175017792986,112.7650311364311,--
2021-11-13 00:00:00,-7.023175017792986,112.7650311364311,--
2021-11-14 00:00:00,-7.023175017792986,112.7650311364311,2.9932326e-05
2021-11-15 00:00:00,-7.023175017792986,112.7650311364311,--
2021-11-16 00:00:00,-7.023175017792986,112.7650311364311,--
2021-11-17 00:00:00,-7.023175017792986,112.7650311364311,--
2021-11-18 00:00:00,-7.023175017792986,112.7650311364311,--
2021-11-19 00:00:00,-7.023175017792986,112.7650311364311,--
2021-11-20 00:00:00,-7.023175017792986,112.7650311364311,--
2021-11-21 00:00:00,-7.023175017792986,112.7650311364311,1.033887e-05
2021-11-22 00:00:00,-7.023175017792986,112.7650311364311,2.2849168e-05
2021-11-23 00:00:00,-7.023175017792986,112.7650311364311,4.613731e-05
2021-11-24 00:00:00,-7.023175017792986,112.7650311364311,--
2021-11-25 00:00:00,-7.023175017792986,112.7650311364311,--
2021-11-26 00:00:00,-7.023175017792986,112.7650311364311,--
2021-11-27 00:00:00,-7.023175017792986,112.7650311364311,--
2021-11-28 00:00:00,-7.023175017792986,112.7650311364311,--
2021-11-29 00:00:00,-7.023175017792986,112.7650311364311,--
2021-11-30 00:00:00,-7.023175017792986,112.7650311364311,2.0085481e-05
2021-12-01 00:00:00,-7.023175017792986,112.7650311364311,--
2021-12-02 00:00:00,-7.023175017792986,112.7650311364311,--
2021-12-03 00:00:00,-7.023175017792986,112.7650311364311,--
2021-12-04 00:00:00,-7.023175017792986,112.7650311364311,--
2021-12-05 00:00:00,-7.023175017792986,112.7650311364311,--
2021-12-06 00:00:00,-7.023175017792986,112.7650311364311,--
2021-12-07 00:00:00,-7.023175017792986,112.7650311364311,--
2021-12-08 00:00:00,-7.023175017792986,112.7650311364311,2.7581777e-05
2021-12-09 00:00:00,-7.023175017792986,112.7650311364311,7.0193186e-05
2021-12-10 00:00:00,-7.023175017792986,112.7650311364311,--
2021-12-11 00:00:00,-7.023175017792986,112.7650311364311,6.3375795e-05
2021-12-12 00:00:00,-7.023175017792986,112.7650311364311,3.4675144e-05
2021-12-13 00:00:00,-7.023175017792986,112.7650311364311,--
2021-12-14 00:00:00,-7.023175017792986,112.7650311364311,--
2021-12-15 00:00:00,-7.023175017792986,112.7650311364311,--
2021-12-16 00:00:00,-7.023175017792986,112.7650311364311,--
2021-12-17 00:00:00,-7.023175017792986,112.7650311364311,--
2021-12-18 00:00:00,-7.023175017792986,112.7650311364311,--
2021-12-19 00:00:00,-7.023175017792986,112.7650311364311,1.2734059e-05
2021-12-20 00:00:00,-7.023175017792986,112.7650311364311,--
2021-12-21 00:00:00,-7.023175017792986,112.7650311364311,--
2021-12-22 00:00:00,-7.023175017792986,112.7650311364311,1.830543e-05
2021-12-23 00:00:00,-7.023175017792986,112.7650311364311,4.13626e-05
2021-12-24 00:00:00,-7.023175017792986,112.7650311364311,2.369613e-05
2021-12-25 00:00:00,-7.023175017792986,112.7650311364311,--
2021-12-27 00:00:00,-7.023175017792986,112.7650311364311,--
2021-12-28 00:00:00,-7.023175017792986,112.7650311364311,3.33655e-05
2021-12-29 00:00:00,-7.023175017792986,112.7650311364311,--
2021-12-30 00:00:00,-7.023175017792986,112.7650311364311,--
2021-12-31 00:00:00,-7.023175017792986,112.7650311364311,--
2022-01-01 00:00:00,-7.023175017792986,112.7650311364311,--
2022-01-02 00:00:00,-7.023175017792986,112.7650311364311,2.5860061e-05
2022-01-03 00:00:00,-7.023175017792986,112.7650311364311,9.304571e-06
2022-01-04 00:00:00,-7.023175017792986,112.7650311364311,--
2022-01-05 00:00:00,-7.023175017792986,112.7650311364311,--
2022-01-06 00:00:00,-7.023175017792986,112.7650311364311,--
2022-01-07 00:00:00,-7.023175017792986,112.7650311364311,3.2553726e-05
2022-01-08 00:00:00,-7.023175017792986,112.7650311364311,2.5465613e-05
2022-01-09 00:00:00,-7.023175017792986,112.7650311364311,--
2022-01-10 00:00:00,-7.023175017792986,112.7650311364311,1.4087017e-05
2022-01-12 00:00:00,-7.023175017792986,112.7650311364311,--
2022-01-13 00:00:00,-7.023175017792986,112.7650311364311,--
2022-01-14 00:00:00,-7.023175017792986,112.7650311364311,--
2022-01-15 00:00:00,-7.023175017792986,112.7650311364311,--
2022-01-17 00:00:00,-7.023175017792986,112.7650311364311,--
2022-01-18 00:00:00,-7.023175017792986,112.7650311364311,--
2022-01-19 00:00:00,-7.023175017792986,112.7650311364311,--
2022-01-20 00:00:00,-7.023175017792986,112.7650311364311,--
2022-01-21 00:00:00,-7.023175017792986,112.7650311364311,2.1049198e-05
2022-01-22 00:00:00,-7.023175017792986,112.7650311364311,--
2022-01-23 00:00:00,-7.023175017792986,112.7650311364311,2.779743e-05
2022-01-24 00:00:00,-7.023175017792986,112.7650311364311,3.16986e-05
2022-01-25 00:00:00,-7.023175017792986,112.7650311364311,2.5365738e-05
2022-01-26 00:00:00,-7.023175017792986,112.7650311364311,1.35527125e-05
2022-01-27 00:00:00,-7.023175017792986,112.7650311364311,--
2022-01-28 00:00:00,-7.023175017792986,112.7650311364311,--
2022-01-29 00:00:00,-7.023175017792986,112.7650311364311,--
2022-01-30 00:00:00,-7.023175017792986,112.7650311364311,--
2022-01-31 00:00:00,-7.023175017792986,112.7650311364311,--
2022-02-01 00:00:00,-7.023175017792986,112.7650311364311,2.0425552e-05
2022-02-02 00:00:00,-7.023175017792986,112.7650311364311,2.0186582e-05
2022-02-03 00:00:00,-7.023175017792986,112.7650311364311,2.0131363e-05
2022-02-04 00:00:00,-7.023175017792986,112.7650311364311,5.999427e-05
2022-02-05 00:00:00,-7.023175017792986,112.7650311364311,--
2022-02-06 00:00:00,-7.023175017792986,112.7650311364311,--
2022-02-07 00:00:00,-7.023175017792986,112.7650311364311,--
2022-02-08 00:00:00,-7.023175017792986,112.7650311364311,9.122627e-06
2022-02-09 00:00:00,-7.023175017792986,112.7650311364311,--
2022-02-10 00:00:00,-7.023175017792986,112.7650311364311,--
2022-02-11 00:00:00,-7.023175017792986,112.7650311364311,--
2022-02-12 00:00:00,-7.023175017792986,112.7650311364311,--
2022-02-13 00:00:00,-7.023175017792986,112.7650311364311,2.013448e-05
2022-02-14 00:00:00,-7.023175017792986,112.7650311364311,--
